isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false WEST EAST 125 530
true false EAST WEST 125 530
true false WEST NORTH 125 530
true false NORTH NORTH 125 530
true false NORTH WEST 125 530
true false WEST EAST 125 530
true false EAST SOUTH 125 530
true false SOUTH WEST 125 530
true false WEST EAST 125 530
true false EAST NORTH 125 530
true false NORTH WEST 125 530
true false WEST SOUTH 125 530
true false SOUTH NORTH 125 530
true false NORTH NORTH 125 530
true false NORTH EAST 125 530
true false EAST NORTH 125 530
true false NORTH EAST 125 530
true false EAST WEST 125 530
true false WEST WEST 125 530
true false WEST EAST 125 530
true false EAST WEST 125 530
true false WEST SOUTH 125 530
true false SOUTH SOUTH 125 530
true false SOUTH SOUTH 125 530
true false SOUTH WEST 125 530
true false WEST WEST 125 530
true false WEST WEST 124 540
true false WEST WEST 123 550
true false WEST WEST 122 560
true false WEST NORTH 121 570
true false NORTH SOUTH 121 570
true false SOUTH SOUTH 121 570
true false SOUTH WEST 121 570
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST EAST 120 580
true false EAST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST WEST 120 580
true false WEST WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST EAST 120 580
true false EAST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST EAST 120 580
true false EAST WEST 120 580
true false WEST EAST 120 580
true false EAST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST WEST 120 580
true false WEST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST EAST 120 580
true false EAST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH NORTH 120 580
true false NORTH SOUTH 120 580
true false SOUTH NORTH 120 580
true false NORTH EAST 120 580
true false EAST WEST 120 580
true false WEST WEST 120 580
true false WEST SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST SOUTH 120 580
true false SOUTH EAST 120 580
true false EAST EAST 120 580
true false EAST WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH WEST 120 580
true false WEST NORTH 120 580
true false NORTH EAST 120 580
true false EAST EAST 120 580
true false EAST NORTH 120 580
true false NORTH EAST 119 590
true false EAST NORTH 118 600
true false NORTH EAST 118 600
true false EAST NORTH 117 610
true false NORTH WEST 117 610
true false WEST EAST 117 610
true false EAST EAST 117 610
true false EAST WEST 116 620
true false WEST SOUTH 116 620
true false SOUTH EAST 116 620
true false EAST EAST 116 620
true false EAST NORTH 116 620
true false NORTH WEST 115 630
true false WEST EAST 115 630
true false EAST WEST 115 630
true false WEST NORTH 115 630
true false NORTH NORTH 114 640
true false NORTH WEST 114 640
true false WEST SOUTH 113 650
true false SOUTH EAST 113 650
true false EAST WEST 113 650
true false WEST EAST 113 650
true false EAST NORTH 113 650
true false NORTH WEST 113 650
true false WEST WEST 113 650
true false WEST WEST 112 660
true false WEST WEST 111 670
true false WEST SOUTH 110 680
true false SOUTH EAST 110 680
true false EAST NORTH 110 680
true false NORTH SOUTH 109 690
true false SOUTH NORTH 109 690
true false NORTH WEST 109 690
true false WEST SOUTH 109 690
true false SOUTH WEST 109 690
true false WEST WEST 109 690
true false WEST SOUTH 108 700
true false SOUTH WEST 108 700
true false WEST EAST 107 710
true false EAST WEST 107 710
true false WEST SOUTH 107 710
true false SOUTH WEST 107 710
true false WEST NORTH 106 720
true false NORTH SOUTH 106 720
true false SOUTH SOUTH 106 720
true false SOUTH NORTH 106 720
true false NORTH WEST 106 720
true false WEST WEST 105 730
true false WEST SOUTH 104 740
true false SOUTH WEST 104 740
true false WEST SOUTH 103 750
true false SOUTH EAST 102 760
true false EAST NORTH 102 760
true false NORTH EAST 102 760
true false EAST NORTH 102 760
true false NORTH SOUTH 102 760
true false SOUTH SOUTH 102 760
true false SOUTH NORTH 102 760
true false NORTH WEST 102 760
true false WEST EAST 102 760
true false EAST SOUTH 102 760
true false SOUTH NORTH 102 760
true false NORTH NORTH 102 760
true false NORTH WEST 102 760
true false WEST NORTH 102 760
true false NORTH SOUTH 101 770
true false SOUTH WEST 101 770
true false WEST EAST 100 780
true false EAST EAST 100 780
true false EAST EAST 100 780
true false EAST NORTH 100 780
true false NORTH SOUTH 100 780
true false SOUTH EAST 99 790
true false EAST SOUTH 99 790
true false SOUTH SOUTH 98 800
true false SOUTH SOUTH 98 800
true false SOUTH NORTH 98 800
true false NORTH NORTH 98 800
true false NORTH WEST 98 800
true false WEST WEST 98 800
true false WEST SOUTH 98 800
true false SOUTH WEST 98 800
true false WEST SOUTH 98 800
true false SOUTH EAST 97 810
true false EAST SOUTH 97 810
true false SOUTH SOUTH 96 820
true false SOUTH EAST 95 830
true false EAST EAST 95 830
true false EAST SOUTH 95 830
true false SOUTH SOUTH 94 840
true false SOUTH WEST 93 850
true false WEST SOUTH 93 850
true false SOUTH EAST 93 850
true false EAST NORTH 93 850
true false NORTH SOUTH 93 850
true false SOUTH SOUTH 93 850
true false SOUTH EAST 92 860
true false EAST NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH EAST 92 860
true false EAST EAST 92 860
true false EAST NORTH 92 860
true false NORTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH EAST 92 860
true false EAST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH WEST 92 860
true false WEST WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH WEST 92 860
true false WEST EAST 92 860
true false EAST WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH EAST 92 860
true false EAST WEST 92 860
true false WEST EAST 92 860
true false EAST NORTH 92 860
true false NORTH WEST 92 860
true false WEST EAST 92 860
true false EAST EAST 92 860
true false EAST NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH SOUTH 92 860
true false SOUTH EAST 92 860
true false EAST SOUTH 92 860
true false SOUTH EAST 92 860
true false EAST WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH SOUTH 92 860
true false SOUTH EAST 92 860
true false EAST WEST 92 860
true false WEST NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH WEST 92 860
true false WEST EAST 92 860
true false EAST NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH NORTH 92 860
true false NORTH EAST 92 860
true false EAST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH WEST 92 860
true false WEST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH EAST 92 860
true false EAST WEST 92 860
true false WEST EAST 92 860
true false EAST EAST 92 860
true false EAST NORTH 92 860
true false NORTH SOUTH 92 860
true false SOUTH WEST 92 860
true false WEST EAST 92 860
true false EAST NORTH 92 860
true false NORTH WEST 92 860
true false WEST NORTH 92 860
true false NORTH EAST 92 860
true false EAST EAST 92 860
true false EAST EAST 92 860
true false EAST SOUTH 92 860
true false SOUTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH SOUTH 92 860
true false SOUTH NORTH 92 860
true false NORTH WEST 92 860
true false WEST WEST 92 860
true false WEST NORTH 91 870
true false NORTH SOUTH 91 870
true false SOUTH SOUTH 91 870
true false SOUTH WEST 91 870
true false WEST NORTH 90 880
true false NORTH SOUTH 90 880
true false SOUTH SOUTH 90 880
true false SOUTH WEST 90 880
true false WEST NORTH 89 890
true false NORTH WEST 88 900
true false WEST SOUTH 88 900
true false SOUTH EAST 88 900
true false EAST EAST 88 900
true false EAST EAST 88 900
true false EAST SOUTH 88 900
true false SOUTH SOUTH 88 900
true false SOUTH NORTH 88 900
true false NORTH SOUTH 88 900
true false SOUTH EAST 88 900
true false EAST NORTH 88 900
true false NORTH SOUTH 88 900
true false SOUTH NORTH 88 900
true false NORTH NORTH 88 900
true false NORTH NORTH 87 910
true false NORTH SOUTH 87 910
true false SOUTH EAST 87 910
true false EAST EAST 87 910
true false EAST NORTH 87 910
true false NORTH WEST 87 910
true false WEST SOUTH 86 920
true false SOUTH NORTH 86 920
true false NORTH NORTH 86 920
true false NORTH NORTH 86 920
true false NORTH WEST 86 920
true false WEST WEST 85 930
true false WEST NORTH 84 940
true false NORTH NORTH 84 940
true false NORTH NORTH 84 940
true false NORTH EAST 84 940
true false EAST EAST 84 940
true false EAST SOUTH 84 940
true false SOUTH NORTH 84 940
true false NORTH SOUTH 84 940
true false SOUTH WEST 84 940
true false WEST NORTH 84 940
true false NORTH NORTH 84 940
true false NORTH NORTH 84 940
true false NORTH EAST 84 940
true false EAST NORTH 84 940
true false NORTH WEST 84 940
true false WEST WEST 84 940
true false WEST SOUTH 84 940
true false SOUTH WEST 84 940
true false WEST EAST 83 950
true false EAST NORTH 83 950
true false NORTH WEST 83 950
true false WEST NORTH 83 950
true false NORTH NORTH 83 950
true false NORTH EAST 83 950
true false EAST SOUTH 83 950
true false SOUTH EAST 83 950
true false EAST WEST 83 950
true false WEST SOUTH 83 950
true false SOUTH NORTH 83 950
true false NORTH SOUTH 83 950
true false SOUTH EAST 83 950
true false EAST SOUTH 83 950
true false SOUTH WEST 83 950
true false WEST WEST 83 950
true false WEST WEST 83 950
true false WEST NORTH 83 950
true false NORTH EAST 83 950
true false EAST WEST 83 950
true false WEST SOUTH 83 950
true false SOUTH WEST 83 950
true false WEST WEST 83 950
true false WEST EAST 83 950
true false EAST EAST 83 950
true false EAST WEST 83 950
true false WEST EAST 83 950
true false EAST WEST 83 950
true false WEST SOUTH 83 950
true false SOUTH SOUTH 83 950
true false SOUTH EAST 82 960
true false EAST EAST 82 960
true false EAST SOUTH 82 960
true false SOUTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST WEST 81 970
true false WEST EAST 81 970
true false EAST WEST 81 970
true false WEST EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH EAST 81 970
true false EAST NORTH 81 970
true false NORTH EAST 81 970
true false EAST WEST 81 970
true false WEST NORTH 81 970
true false NORTH WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST WEST 81 970
true false WEST NORTH 81 970
true false NORTH EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST EAST 81 970
true false EAST WEST 81 970
true false WEST EAST 81 970
true false EAST EAST 81 970
true false EAST WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH EAST 81 970
true false EAST EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH EAST 81 970
true false EAST NORTH 81 970
true false NORTH EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH EAST 81 970
true false EAST WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH EAST 81 970
true false EAST NORTH 81 970
true false NORTH EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST EAST 81 970
true false EAST EAST 81 970
true false EAST EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST NORTH 81 970
true false NORTH EAST 81 970
true false EAST EAST 81 970
true false EAST NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH SOUTH 81 970
true false SOUTH SOUTH 81 970
true false SOUTH SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH EAST 81 970
true false EAST WEST 81 970
true false WEST EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH SOUTH 81 970
true false SOUTH NORTH 81 970
true false NORTH WEST 81 970
true false WEST EAST 81 970
true false EAST NORTH 81 970
true false NORTH WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST WEST 81 970
true false WEST EAST 81 970
true false EAST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST SOUTH 81 970
true false SOUTH WEST 81 970
true false WEST SOUTH 80 980
true false SOUTH WEST 80 980
true false WEST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH EAST 79 990
true false EAST NORTH 79 990
true false NORTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST WEST 79 990
true false WEST NORTH 79 990
true false NORTH EAST 79 990
true false EAST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH EAST 79 990
true false EAST WEST 79 990
true false WEST WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST NORTH 79 990
true false NORTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH EAST 79 990
true false EAST WEST 79 990
true false WEST EAST 79 990
true false EAST WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST EAST 79 990
true false EAST EAST 79 990
true false EAST NORTH 79 990
true false NORTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST WEST 79 990
true false WEST NORTH 79 990
true false NORTH WEST 79 990
true false WEST NORTH 79 990
true false NORTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST WEST 79 990
true false WEST WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST EAST 79 990
true false EAST EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST EAST 79 990
true false EAST WEST 79 990
true false WEST EAST 79 990
true false EAST WEST 79 990
true false WEST WEST 79 990
true false WEST EAST 79 990
true false EAST EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST WEST 79 990
true false WEST EAST 79 990
true false EAST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST NORTH 79 990
true false NORTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST SOUTH 79 990
true false SOUTH EAST 79 990
true false EAST NORTH 79 990
true false NORTH WEST 79 990
true false WEST WEST 79 990
true false WEST EAST 79 990
true false EAST NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH WEST 79 990
true false WEST WEST 79 990
true false WEST NORTH 79 990
true false NORTH NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST EAST 79 990
true false EAST NORTH 79 990
true false NORTH WEST 79 990
true false WEST NORTH 79 990
true false NORTH EAST 79 990
true false EAST SOUTH 79 990
true false SOUTH NORTH 79 990
true false NORTH SOUTH 79 990
true false SOUTH WEST 79 990
true false WEST EAST 79 990
true false EAST WEST 79 990
true false WEST WEST 79 990
true false WEST NORTH 78 1000
true false NORTH EAST 77 1010
true false EAST NORTH 77 1010
true false NORTH WEST 76 1020
true false WEST SOUTH 76 1020
true false SOUTH EAST 76 1020
true false EAST SOUTH 76 1020
true false SOUTH NORTH 76 1020
true false NORTH SOUTH 76 1020
true false SOUTH NORTH 76 1020
true false NORTH EAST 76 1020
true false EAST EAST 76 1020
true false EAST EAST 76 1020
true false EAST WEST 76 1020
true false WEST NORTH 76 1020
true false NORTH WEST 76 1020
true false WEST WEST 76 1020
true false WEST SOUTH 76 1020
true false SOUTH SOUTH 76 1020
true false SOUTH EAST 76 1020
true false EAST EAST 76 1020
true false EAST SOUTH 76 1020
true false SOUTH WEST 76 1020
true false WEST EAST 76 1020
true false EAST WEST 76 1020
true false WEST EAST 76 1020
true false EAST WEST 76 1020
true false WEST SOUTH 76 1020
true false SOUTH NORTH 76 1020
true false NORTH SOUTH 76 1020
true false SOUTH EAST 76 1020
true false EAST WEST 76 1020
true false WEST SOUTH 76 1020
true false SOUTH WEST 76 1020
true false WEST NORTH 76 1020
true false NORTH EAST 76 1020
true false EAST SOUTH 76 1020
true false SOUTH SOUTH 76 1020
true false SOUTH EAST 75 1030
true false EAST SOUTH 75 1030
true false SOUTH SOUTH 74 1040
true false SOUTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH SOUTH 73 1050
true false SOUTH NORTH 73 1050
true false NORTH WEST 73 1050
true false WEST WEST 73 1050
true false WEST WEST 73 1050
true false WEST WEST 73 1050
true false WEST EAST 73 1050
true false EAST SOUTH 73 1050
true false SOUTH WEST 73 1050
true false WEST WEST 73 1050
true false WEST SOUTH 73 1050
true false SOUTH WEST 73 1050
true false WEST EAST 73 1050
true false EAST EAST 73 1050
true false EAST NORTH 73 1050
true false NORTH WEST 73 1050
true false WEST EAST 73 1050
true false EAST EAST 73 1050
true false EAST EAST 73 1050
true false EAST NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH SOUTH 73 1050
true false SOUTH NORTH 73 1050
true false NORTH WEST 73 1050
true false WEST EAST 73 1050
true false EAST SOUTH 73 1050
true false SOUTH WEST 73 1050
true false WEST NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH SOUTH 73 1050
true false SOUTH SOUTH 73 1050
true false SOUTH SOUTH 73 1050
true false SOUTH SOUTH 73 1050
true false SOUTH EAST 73 1050
true false EAST WEST 73 1050
true false WEST EAST 73 1050
true false EAST EAST 73 1050
true false EAST NORTH 73 1050
true false NORTH EAST 73 1050
true false EAST EAST 73 1050
true false EAST WEST 73 1050
true false WEST NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH EAST 73 1050
true false EAST EAST 73 1050
true false EAST EAST 73 1050
true false EAST WEST 73 1050
true false WEST EAST 73 1050
true false EAST SOUTH 73 1050
true false SOUTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH NORTH 73 1050
true false NORTH EAST 72 1060
true false EAST WEST 72 1060
true false WEST NORTH 72 1060
true false NORTH WEST 71 1070
true false WEST WEST 71 1070
true false WEST EAST 71 1070
true false EAST NORTH 70 1080
true false NORTH EAST 70 1080
true false EAST EAST 69 1090
true false EAST NORTH 68 1100
true false NORTH NORTH 68 1100
true false NORTH NORTH 68 1100
true false NORTH WEST 68 1100
true false WEST SOUTH 68 1100
true false SOUTH SOUTH 68 1100
true false SOUTH WEST 68 1100
true false WEST SOUTH 68 1100
true false SOUTH NORTH 68 1100
true false NORTH EAST 68 1100
true false EAST NORTH 68 1100
true false NORTH EAST 68 1100
true false EAST WEST 68 1100
true false WEST EAST 68 1100
true false EAST SOUTH 68 1100
true false SOUTH EAST 68 1100
true false EAST EAST 67 1110
true false EAST WEST 67 1110
true false WEST SOUTH 67 1110
true false SOUTH WEST 67 1110
true false WEST SOUTH 67 1110
true false SOUTH NORTH 67 1110
true false NORTH NORTH 67 1110
true false NORTH EAST 67 1110
true false EAST WEST 67 1110
true false WEST WEST 67 1110
true false WEST SOUTH 67 1110
true false SOUTH SOUTH 67 1110
true false SOUTH NORTH 67 1110
true false NORTH SOUTH 67 1110
true false SOUTH WEST 67 1110
true false WEST WEST 67 1110
true false WEST NORTH 67 1110
true false NORTH SOUTH 66 1120
true false SOUTH NORTH 66 1120
true false NORTH NORTH 66 1120
true false NORTH SOUTH 65 1130
true false SOUTH EAST 65 1130
true false EAST NORTH 65 1130
true false NORTH NORTH 65 1130
true false NORTH WEST 64 1140
true false WEST NORTH 64 1140
true false NORTH NORTH 63 1150
