isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST EAST 169 90
true false EAST NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST EAST 169 90
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST WEST 169 90
true false WEST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST WEST 169 90
true false WEST EAST 169 90
true false EAST EAST 169 90
true false EAST NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 169 90
true false WEST WEST 169 90
true false WEST EAST 169 90
true false EAST EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST EAST 169 90
true false EAST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST NORTH 168 100
true false NORTH EAST 168 100
true false EAST WEST 168 100
true false WEST SOUTH 168 100
true false SOUTH NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH EAST 168 100
true false EAST WEST 168 100
true false WEST NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH EAST 168 100
true false EAST NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST EAST 168 100
true false EAST SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST WEST 168 100
true false WEST SOUTH 167 110
true false SOUTH EAST 166 120
true false EAST EAST 166 120
true false EAST WEST 166 120
true false WEST NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST EAST 164 140
true false EAST EAST 164 140
true false EAST EAST 164 140
true false EAST NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST WEST 164 140
true false WEST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH NORTH 163 150
true false NORTH EAST 162 160
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST WEST 162 160
true false WEST EAST 162 160
true false EAST NORTH 162 160
true false NORTH SOUTH 161 170
true false SOUTH WEST 161 170
true false WEST SOUTH 161 170
true false SOUTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST NORTH 161 170
true false NORTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST NORTH 161 170
true false NORTH NORTH 161 170
true false NORTH WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 160 180
true false EAST NORTH 160 180
true false NORTH WEST 159 190
true false WEST SOUTH 159 190
true false SOUTH WEST 159 190
true false WEST NORTH 159 190
true false NORTH WEST 159 190
true false WEST NORTH 159 190
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST NORTH 158 200
true false NORTH WEST 158 200
true false WEST NORTH 158 200
true false NORTH WEST 158 200
true false WEST WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST NORTH 158 200
true false NORTH WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST NORTH 158 200
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH EAST 158 200
true false EAST NORTH 158 200
true false NORTH SOUTH 158 200
true false SOUTH NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH NORTH 158 200
true false NORTH WEST 157 210
true false WEST EAST 156 220
true false EAST EAST 156 220
true false EAST WEST 156 220
true false WEST SOUTH 156 220
true false SOUTH WEST 156 220
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST EAST 155 230
true false EAST EAST 155 230
true false EAST WEST 155 230
true false WEST WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST EAST 155 230
true false EAST WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST WEST 155 230
true false WEST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST WEST 155 230
true false WEST NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST WEST 155 230
true false WEST NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST WEST 155 230
true false WEST WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST EAST 155 230
true false EAST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH WEST 155 230
true false WEST WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST WEST 155 230
true false WEST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH EAST 155 230
true false EAST WEST 155 230
true false WEST WEST 155 230
true false WEST WEST 155 230
true false WEST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST EAST 155 230
true false EAST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH WEST 155 230
true false WEST EAST 155 230
true false EAST SOUTH 155 230
true false SOUTH NORTH 155 230
true false NORTH SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH SOUTH 155 230
true false SOUTH WEST 155 230
true false WEST NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH NORTH 155 230
true false NORTH EAST 155 230
true false EAST WEST 155 230
true false WEST NORTH 155 230
true false NORTH EAST 155 230
true false EAST EAST 155 230
true false EAST WEST 155 230
true false WEST WEST 155 230
true false WEST WEST 155 230
true false WEST WEST 155 230
true false WEST EAST 155 230
true false EAST NORTH 155 230
true false NORTH EAST 155 230
true false EAST EAST 155 230
true false EAST EAST 155 230
false true EAST EAST 155 230
